@relation 'cellcycle0.names'

@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {R.11.02.03.01,R.12.04.02,R.01.04,R.43.01.03.09,R.32.01,R.20.01.17,R.12.04.01,R.14.10,R.20.09.07.03,R.16.03.03,R.10.03.01.01.11,R.42.01,R.01.05,R.20.03,R.01.03.01.03,R.10.01.09.05,R.11.02.03.04,R.12.10,R.01.05.25,R.16.19.03,R.11.04.03.01,R.34.11.03.07,R.42.04.05,R.10.01.03.05,R.14.04,R.16.01,R.43.01.03.05,R.42.16,R.12.01.01,R.01.07.01,R.20.09.07,R.32.07,R.01.03.07,R.01.05.02.07,R.01.06,R.20.09.04,R.20.01.13,R.01.06.02.01,R.20.01.27,R.11.06.02,R.14.07.02,R.10.01.05.01,R.20.09.13,R.14.07.02.02,R.01.01.06.06.01.03,R.12.07,R.14.13,R.10.03.01,R.10,R.16.03.01,R.42.04,R.34.01.01.01,R.01.01,R.02.01,R.11,R.20.01.01.01,R.01.05.13.01,R.20.01.03,R.01.20.15,R.11.04.01,R.01.03.01,R.14.07.11,R.20.09.18,R.42.27.03,R.10.03.01.01.09,R.20.01.07,R.42.04.03,R.20.01.15,R.01.01.06.04.02,R.14.07.04,R.20.09.16,R.14.01,R.11.02.03.04.03,R.01.06.06.11,R.14.13.01.01,R.14.07.09,R.10.03.02,R.01.07,R.20.01.10,R.01.02,R.99,R.01.01.06.05,R.32.01.01,R.10.01.05.03,R.10.03.04.03,R.01.01.09.06.01,R.14.13.01,R.01.03.04.03,R.02.13.03,R.01.20.19,R.01.05.09.04,R.11.04.03.05,R.14.07.03,R.10.01.03,R.42.25,R.32,R.14.07.05,R.42.10.03,R.02.19,R.10.01.05.03.01,R.01.03.04,R.20.09.01,R.02.13,R.11.02.03.01.04,R.02.16.01,R.11.04.02,R.12.04.03,R.18.02.01,R.16.19,R.01.06.05,R.12,R.10.03.01.03,R.16.21.07,R.02.10,R.01.01.11.03.01,R.34.01.01.03,R.20.09.07.27,R.12.01,R.42.08,R.10.03.04.05,R.20.03.01.01,R.11.02.03.04.01,R.20.01.23,R.01.01.03.02.01,R.32.01.09,R.34.11.03.13,R.01.04.04,R.14.07,R.14.07.11.01,R.32.01.03,R.01.06.02.02,R.40.01,R.01.01.09.04.01,R.42.19,R.11.04.03,R.01.01.09.07.01,R.01.03.10,R.02.16,R.01.06.06,R.01.02.07,R.01.01.09.05,R.32.07.03,R.20.01.01.01.01,R.34.07.01,R.20.01.21,R.34.01.01,R.01.01.11.04.01,R.20.01.03.01,R.30.01,R.14,R.01.01.13,R.01.01.06.05.01,R.11.02.03.01.01,R.02.04,R.01.01.06.02.01,R.12.04,R.20.01.25,R.38,R.01.01.03.05.01,R.40.10.02.02.01,R.14.07.01,R.01.02.02.09,R.20.09.07.25,R.20.01.01.07.07,R.01.03.16.01,R.40.20,R.10.03.03,R.01.06.10,R.01.03.01.01,R.02.45,R.14.13.04,R.20.01.01.07,R.01.01.06.05.01.01,R.20.09.18.09.01,R.10.01.05,R.01.01.09.02,R.30.01.05.05.01,R.11.04.03.03,R.02.01.03,R.01.01.09.03.01,R.18.02.09,R.42.10,R.20.09.07.05,R.20.01.03.03,R.16.21.17,R.01.03.04.01,R.01.05.06.07,R.11.02.01,R.18.02.01.01.01,R.01.01.03.03.01}
@data
-0.12,0.08,0.15,-0.45,0.11,0.18,-0.148041,0.13,0.06,0.4,0.16,0.08,0.29,-3.01,0.3,0.3,0.27,0.16,0.26,0.49,-0.2,-0.0271204,0.1,-0.13,-0.15,-0.05,-0.55,-0.37,-0.45,0.01,-0.59,0.44,-0.37,0.26,0.02,0.34,-0.82,0.28,-0.2,0.26,-0.28,0.79,-0.43,0.73,0.51,0.65,0.13,0.02,-0.65,-0.39,0.13,0.15,0.02,-0.25,0.01,0.2,0.02,0.02,-0.39,0.229435,0.11,0.35,0.52,-0.42,-0.36,-0.02,-0.04,-0.22,0.14,0.19,0.19,0.09,0.04,0.16,0.18,0.03,0.03,R.12.01.01
-1.22,-0.4,0.33,0.93,-0.22,-0.07,-0.41,-0.1,-0.42,-0.02,-0.17,0.16,0.22,0.39,0.25,-0.07,-0.01,-0.22,0.15,0.3,0.09,0.14,-0.17,0.15,0.34,0.43,0.29,0.35,0.49,0.38,-0.67,0.21,-0.09,0.26,-0.37,0.29,-0.43,0.14,-0.87,0.29,-0.87,0.54,-1.41,0.27,0.12,0.35,-0.13,-0.16,0.27,0.15,0.07,-0.45,-0.17,-0.28,-0.37,1.09,-0.336082,-0.08,-0.46,-0.18,0.13,0.25,0.31,-0.64,-0.29,-0.25,0.37,0.55,0.48,0.33,0.24,-0.11,0.06,0.17,-0.11,-0.51,-0.3,R.12.01.01
0.33,0.11,-0.04,0.03,-0.05,-0.07,0.49,-0.07,-0.14,-0.17,-0.16,0.01,-0.01,-0.25,0.43,-0.05,0.21,-0.07,0.06,0.09,-0.25,-0.161429,-0.53,-0.47,-0.45,-0.37,-0.02,-0.85,-0.02,-0.51,0.22,-0.14,-0.14,0.06,0.47,-0.07,0.53,-0.37,0.26,-0.47,0.52,0.59,0.62,0.46,0.14,0.55,1.09,-0.38,-0.43,0.62,-0.34,-0.56,-0.51,-0.43,-0.56,-0.38,0.13,-0.12,0.46,0.42,0.24,0.19,0.57,1.77,-0.3,1.11,1.09,-0.43,-0.76,-0.63,-0.49,-0.19,-0.94,-1.63,-0.07,0.94,0.53,R.32.01.01
0.01,-0.2,-0.4,-0.29,0.12,-0.04,0.42,0.21,0.08,0.27,0.01,-0.31,-0.11,-0.22,0.63,-0.21,-0.26,-0.53,0.45,0.07,-0.03,-0.55,0.36,0.04,0.12,0.39,-0.17,0.41,-0.25,0.06,-0.12,0.32,-0.12,0.09,-0.17,0.07,-0.47,0.15,-0.1,-0.12,0.12,-0.14,-0.59,0.04,0.12,-0.05,-0.04,-0.42,-0.39,-0.07,0.3,0.36,0.36,0.31,-0.11,-0.02,-0.02,-0.18,0.11,0.00829787,-0.22,-0.15,0.18,-0.28,-0.12,0.13,0.22,0.03,-0.26,-0.16,0.14,0.25,0.04,-0.26,-0.01,0.06,0.21,R.11.02.03.04
-0.74,-0.34,0.15,-0.0732394,-0.23,0.17,-0.31,-0.04,-0.4,0.17,-0.09,0.08,0.14,0.33,0.05,-0.0571831,0.05,0,0.03,0,0.06,-0.0162857,-0.6,-0.52,-0.41,0.15,0.27,-0.21,0.57,-0.28,-0.1,-0.33,0.24,-0.1,-0.14,0.14,0.83,-0.07,0.3,0.04,0,0.22,0.54,-0.28,-0.28,0,-0.21,-0.11,0.09,-0.16,-0.25,-0.08,0.17,-0.06,-0.03,0.37,0.1,0.14,-0.3,0.148286,0.12,0.2,0,-0.05,-0.02,0.14,-0.16,-0.23,0.03,0.07,0.07,-0.08,-0.06,0.44,0.085493,-0.19,0.01,R.14.10
-0.112857,0.87,2.28,1.66,-1.88,-0.95,-1.22,-1.1,-0.91,-0.06,0.5,1.2,1.11,0.22,0.47,-0.02,-0.12,-0.12,0.42,0.98,0.7,0.78,0.6,-0.53,-1.37,1.03,1.13,1.27,1.04,1,0.07,-0.81,-1.17,-1.3,-1.16,-0.28,-0.23,0.92,0.21,0.76,0.4,0.89,-0.28,-0.4,-1.11,-0.69,-1.86,-0.52,-0.98,-0.95,-0.26,0.69,1.13,0.92,0.86,-0.17,-0.41,-0.51,-0.27,0.6,0.133333,0.92,0.8,-1.78,-1.63,-1.7,-1.7,-0.7,-0.03,0.56,0.92,1.02,1.08,1.45,1,0.99,0.53,R.18.02.01
-0.22,-0.15,0.19,-0.14,0.25,0.04,0.03,0.21,0.06,0.23,-0.28,0.34,-0.16,-0.41,0.45,-0.05,-0.45,-0.09,0.02,0.26,-0.29,-0.14,0.13,-0.14,-0.16,-0.05,-0.1,-0.3,-0.5,0.16,-0.64,0.27,-0.13,0.29,-0.4,0.11,-0.31,0.04,-0.66,-0.1,-0.45,0.84,-0.02,0.8,0.49,0.82,0.54,-0.05,-0.91,-0.14,-0.29,-0.21,-0.07,0.29,0.11,-0.36,0.47,0.07,0.44,-0.16,0.11,-0.14,0.31,0.58,-0.24,0.15,0.06,0.03,-0.12,0.03,-0.1,0.06,-0.15,-0.25,-0.04,-0.18,0.18,R.16.01
0.26,0.32,-0.29,0.08,-0.58,-0.1,-0.45,-0.05,0.04,0.41,0.14,0.14,0.04,0.22,-0.29,-0.2,0.14,0.18,0.08,0.35,0.01,-0.08,-0.86,-0.37,0.25,0.72,0.14,-0.2,0.13,-0.59,-0.46,-0.48,-0.01,0.07,-0.02,0.89,0.79,0.21,-0.16,-0.14,0.33,0.33,0.33,-0.39,-0.39,-0.14,-0.75,-0.72,0.16,0,-0.17,0.16,-0.51,-0.38,-0.12,-0.51,0.08,0.52,0.77,0.75,-0.012,0.51,0.19,0.27,-0.16,0.44,-0.28,-0.26,-0.26,-0.13,0.26,0.12,0.01,0.13,-0.01,-0.04,-0.11,R.42.04
-0.14,-0.42,0.31,0.44,0.17,-0.25,-0.18,-0.26,-0.15,-0.25,0.08,0.03,0.22,0.07,0.18,-0.25,-0.01,-0.08,0.43,-0.06,0.42,-0.11,-0.32,0.11,0.32,0.13,0.49,0.32,-0.37,0.32,-0.09,0.23,-0.12,0.22,0.3,0.23,-0.65,-0.14,-0.61,0.16,-0.8,0.01,-0.41,0.15,0.14,0.39,-0.24,-0.3,-0.01,-0.1,-0.24,-0.73,0.04,-0.45,-0.2,1.24,0.47,0.31,-0.55,-0.23,0.53,0.42,0.05,-0.8,-0.19,0.08,0.32,0.44,0.22,0.28,0.38,0.03,-0.16,-0.01,0.13,-0.27,-0.46,R.12.01.01
-0.34,0.67,0.34,0.07,0.23,-0.4,0.28,-0.23,0.16,-0.25,0.21,-0.23,0.12,-0.08,0.22,-0.01,0.03,-0.05,0.3,-0.03,0.08,-0.34,-0.22,-0.04,0.04,0.13,0.16,0.1,0.04,0.01,-0.09,0.12,-0.24,0.13,0.07,-0.11,-0.22,0.21,-0.67,0.21,-0.62,-0.04,0.12,0.37,0.24,0.32,-0.64,-0.28,0.01,-0.11,0.13,-0.06,-0.09,-0.06,-0.17,0.23,0.15,0.18,-0.04,0.07,0.19,0.27,0.27,-0.99,-0.12,-0.35,-0.2,0.01,-0.26,0.04,0.34,0.42,0.11,0.02,0.4,0.31,0.27,R.01.01.06.02.01
-0.3,-0.67,-0.15,0.04,-0.11,0.08,-0.02,-0.05,-0.18,0.08,0.17,0.4,0.13,0.12,-0.02,-0.11,0.04,-0.07,-0.28,-0.08,-0.1,0.01,-0.07,-0.25,0.32,1.32,-0.54,-0.6,0.2,-0.07,-0.13,-0.12,0.05,0.09,-0.38,0.09,0.26,-0.54,0.1,0.21,-0.13,-0.52,0.49,-0.34,0.66,-0.1,0.27,-0.16,-0.33,0.12,0.09,-0.04,0.14,0.2,0.13,-0.43,0.12,-0.04,-0.21,-0.09,0.25,0.0720703,0.103594,0.1,0.12,0.02,-0.06,0.08,0.17,0.13,0.05,-0.16,-0.16,-0.01,-0.32,-0.17,0.21,R.16.01
-0.69,0.1,0.1,-0.79,0.38,0.2,0.47,-0.23,0.02,-0.2,0.01,-0.1,0.36,-0.3,0.48,-0.1,-0.28,-0.3,0.05,0.25,-0.34,-0.4,0.27,0.18,-0.06,0.15,-0.08,-0.04,-0.59,0.1,-0.22,0.3,-0.26,0.02,-0.55,0.13,-0.61,0.15,-0.59,0.24,-0.55,0.06,-0.15,0.8,0.5,0.8,0.56,-0.01,-0.28,-0.5,-0.15,0.19,-0.1,-0.07,-0.21,-0.15,0.21,0.04,-0.07,-0.04,0.18,0.24,0.34,0.23,-0.27,-0.18,0.01,-0.38,-0.23,0.07,0.15,-0.02,-0.15,0.24,0.08,0.2,0.26,R.30.01
-0.42,-1.25,1.68,1.34,0.51,-0.16,0.11,-0.32,-0.28,-0.45,0.12,-0.1,0.31,0.12,0.07,0.04,0.01,-0.32,-0.21,-0.01,0.34,0.22,0.62,-0.63,-1.23,-0.23,-0.77,0.68,0.62,1.07,0.06,-0.0208889,-0.56,-0.79,-0.83,-0.68,0.15,0.29,0.05,0.38,0.76,0.15,0.68,0.32,0,-0.1,-0.27,-0.47,-1.52,-0.83,-1.05,-0.27,0.84,1.02,1.28,0.24,0.15,-0.27,-0.75,-0.47,0.51,0.93,0.91,0.54,0.16,-0.07,-0.09,-0.28,-0.42,-0.7,-0.16,0.18,-0.09,-0.21,0.46,0.2,0.48,R.42.01
0.08,-1.74,-0.42,0.16,0.1,0.06,0.32,-0.15,0.14,-0.1,0.32,0.12,0.08,-0.04,-0.48,-0.16,0.180784,0.06,-0.21,-0.03,0.11,-0.13,-0.11,-0.34,-0.16,-0.22,0.09,-0.46,0.67,-0.01,0.45,-0.32,0.06,0.277143,0.18,-0.12,0.73,-0.34,-0.0787805,-0.58,0.93,-0.14,1.03,-0.53,-0.38,-0.44,1.46,0.77,0.06,0.6,-0.69,-0.59,-0.23,-0.23,0,0.41,-0.4,-0.07,-0.31,-0.23,0.31,-0.49,-0.4,0.35,0.07,0.03,0.16,0.33,-0.09,-0.05,0.07,-0.05,-0.28,-0.21,-0.11,-0.3,0.07,R.10.01.05.01
-0.69,0.2,-0.07,0.29,-0.27,0,0.33,0.12,-0.17,-0.02,0.11,0.09,0.25,-0.1,0.12,0.02,-0.11,-0.29,0.04,0.26,-0.32,-0.07,-0.19,-0.45,0.01,0.28,0.61,-0.09,-0.24,-0.5,-0.13,-0.4,0.04,0.17,0.45,0.31,0.82,-0.19,-0.59,-0.35,-0.09,-0.24,0.54,0.12,0.04,0.08,0.37,0.15,0.22,-0.2,-0.08,-0.27,-0.05,-0.29,-0.25,0.23,0.07,-0.05,-0.15,-0.0271429,0.17,-0.01,0.13,-0.78,0.41,-0.12,-0.1,-0.28,-0.12,0.1,0.11,0.15,0.22,0.2,0.17,0.04,0,R.01.06.02.01
0.54,0.34,-0.03,0.28,0.14,-0.3,-0.33,-0.18,0.03,-0.15,-0.17,-0.07,0.2,-0.05,0.33,0.13,0.08,0.19,0.12,0.32,-0.3,0.02,0.09,0.11,-0.03,0.33,0.4,-0.34,0.32,0.02,0.01,0.14,-0.28,-0.01,-0.48,-0.08,0.34,-0.45,0.2,-0.06,0.09,0.09,0.06,-0.28,0.01,-0.19,-0.76,0.25,0.53,0.17,0.29,0.29,-0.16,-0.2,0.15,-0.09,-0.21,-0.13,0.25,0.23625,-0.03,-0.06,-0.29,-1.1,-0.09,0.21,0.33,0.12,0.25,0.25,-0.06,0.01,0.23,0.07,-0.08,-0.15,0.02,R.12.04.01
-0.03,-0.29,-0.49,-0.51,0.05,-0.54,0.14,-0.08,0.32,0.22,0.19,-0.2,0.08,-0.2,0.56,-0.15,-0.14,-0.05,0.1,-0.03,0.12,-0.4,0.01,0.06,0.55,0.28,0.1,0.3,0.19,0.18,-0.16,-0.05,-0.3,0.05,-0.18,0.05,-0.57,0.19,-0.04,0.09,-0.47,-0.16,-0.1,0.09,-0.15,0.02,-0.07,-0.29,-0.24,0.12,0.08,0.24,0.31,0.03,-0.01,0.03,-0.16,-0.18,-0.05,-0.014,-0.02,0.12,0.08,0.05,-0.02,0.05,-0.1,0.08,-0.06,-0.01,0.08,0.13,-0.04,-0.15,-0.04,0.31,-0.26,R.01.05.25
0.21,-0.76,0.08,-0.15,0.21,0.06,0.16,0.74,-0.2,-0.05,0.17,-0.02,0.09,-0.14,-0.16,-0.34,0.21,-0.34,-0.14,-0.23,0.08,-0.09,0.2,0.32,-0.06,-0.19,-0.36,-0.17,-0.15,0.15,-0.41,0.44,-0.29,0.24,-0.31,-0.11,-0.86,-0.1,-0.3,0.11,-0.65,0.21,0,0.64,0.67,0.97,0.14,0.18,-0.11,-0.57,0,0.21,-0.47,-0.34,0,0.07,0.04,0.21,0.08,0.148286,-0.06,0.18,0.44,0.4,0.06,-0.08,-0.42,-0.34,-0.51,-0.48,0.03,0.18,-0.03,0.14,0.49,0.49,0.05,R.14.10
-1.25,-1.69,-0.23,-0.0193464,-1.13,0.0484768,-0.48,-0.57,-0.75,0.14,0.18,0.38,0.58,0.81,0.36,0.08,-0.08,-0.45,-0.08,0.32,0.46,0.23,0.26,-0.23,-0.9,0.23,0.51,0.56,0.81,0.76,0.78,0.33,-0.02,-0.36,-0.24,-0.84,0.2,0,-0.24,0.28,0.19,-0.19,0.69,-0.42,-0.9,-1.26,-0.93,-0.3,-0.15,-0.32,0.37,0.54,0.56,0.43,0.38,0,-0.16,-0.29,-0.04,0.0399099,-0.09,0.06,-0.06,-0.29,-0.02,0.3,0.21,0.33,0.37,0.2,0.24,-0.05,0.13,-0.07,-0.35,-0.52,-0.49,R.01.05
0.41,0.06,0.11,-0.4,-0.27,1.75,-0.41,-0.03,-0.27,0.01,-0.15,-0.1,0.04,-0.07,-0.09,-0.03,-0.27,-0.02,-0.15,0.22,-0.22,0.08,0.1,-0.03,0.15,0.37,0.15,0.31,-0.47,0.12,-0.27,0.08,-0.3,0.01,-0.42,0.29,-0.68,0.31,-0.53,0.19,0.1,0.1,-0.47,0.44,0.17,0.29,0.27,-0.11,0.05,0.05,-0.12,0.04,0.07,-0.15,-0.15,0.06,-0.25,-0.03,0.02,0.04,-0.21,0.14,0.08,0.26,-0.06,0.02,0.14,-0.41,-0.1,-0.09,0.15,0.07,0.17,-0.27,-0.01,0.17,-0.03,R.11.04.03.05
-0.67,-0.6,-0.06,-0.04,-0.09,0.36,0.22,0.27,0.05,0.22,-0.09,-0.01,0.1,0.14,-0.09,-0.05,-0.03,-0.46,-0.09,-0.11,-0.15,-0.18,-0.48,-0.39,-0.25,0.23,0.16,0.08,-0.13,0.25,-0.07,0.15,-0.25,0.25,-0.17,0,0.27,0.31,-1.25,0.38,-0.39,0.24,0.07,0.33,0.14,0.52,0.16,0.04,-0.19,0.1,0.16,-0.03,0.01,-0.14,0.07,0.31,-0.06,-0.09,-0.33,-0.05,0.0774797,0.05,-0.01,-0.24,-0.15,-0.04,0.14,0.08,0.15,0.2,0.19,-0.01,-0.07,0.11,-0.23,-0.06,-0.07,R.14.04
-0.43,-0.79,0.03,0.08,-0.13,0.49,0.52,0.22,-0.06,0.2,-0.21,-0.13,0.03,0.14,-0.08,0.03,0.04,-0.38,-0.27,-0.08,-0.23,-0.11,-0.67,-0.59,-0.46,-0.12,0.28,-0.01,0.42,0.1,0.45,0.22,-0.64,0,0.04,-0.32,0.65,-0.14,-0.62,0.12,0.12,0.35,0.72,0.16,-0.16,0.12,-0.05,-0.65,-0.71,-0.28,-0.25,-0.37,0,0.06,0.17,1.07,0.5,0,-0.23,-0.19,0.34,0.09,0.27,0.4,-0.15,0.1,0.17,-0.14,0.1,-0.1,0.04,-0.11,-0.06,0.04,-0.16,-0.08,-0.05,R.02.13.03
-0.09,0.16,-0.51,0.5,-0.09,-0.33,0.13,-0.24,0.12,-0.04,0.34,-0.15,0.12,0.16,-0.12,0.11,-0.15,-0.07,0.09,0.05,-0.01,0.05,-0.01,0.1,0.05,0.2,-0.96,0.25,-0.44,0.16,-0.81,0.37,-0.46,0.02,-0.68,0.29,-0.11,0.28,-0.71,0.28,-0.46,0.38,0.21,0.79,0.49,0.76,-0.05,-0.35,-0.49,-0.08,0.02,0.18,0.27,-0.11,0.31,0.13,0,0.1,-0.25,-0.0329412,0.08,0.16,0.08,0.49,-0.22,-0.2,-0.46,-0.46,-0.31,-0.44,0.33,0.21,0.22,0.04,0.36,0.32,0.14,R.16.01
-0.64,-0.17,0.11,0.36,0.24,-0.21,-0.04,-0.23,0.23,-0.11,0.27,0.02,0.05,0.19,-0.11,0.03,-0.03,-0.14,-0.08,-0.14,0.11,-0.04,0.7,0.67,0.61,0.32,-0.77,0.42,-0.21,0.34,-0.75,0.46,-0.16,0.24,-0.7,0.13,-0.49,0.51,-0.91,0.43,-0.85,-0.27,-0.72,0.42,0.17,0.4,-0.11,-0.04,-0.14,0.05,-0.04,-0.04,0.24,0.12,0.23,0.29,-0.04,0.04,-0.06,-0.13,-0.0157576,-0.22,-0.15,0.1,-0.56,-0.15,0.06,0.52,0.37,0,0.11,0.09,-0.02,0.16,-0.1,-0.27,-0.31,R.42.01
0.68,0.75,-0.32,-0.06,0,-0.39,0.19,0.11,0.32,-0.04,0.25,-0.31,-0.16,-0.12,0.04,0.09,0.19,-0.18,0,-0.04,0.03,0.01,-0.63,-0.49,-0.1,0.02,-0.54,0.15,0.06,-0.08,-0.18,0.15,0.55,0.31,0.12,0.22,0.09,-0.23,-0.08,-0.03,0.18,-0.41,0.71,0.22,-0.01,0.03,-0.29,-0.18,0.37,-0.24,-0.55,-0.18,-0.48,-0.35,-0.12,-0.2,0.43,0.65,0.59,0.21,-0.000535714,0.11,0.23,-0.68,-0.27,-0.5,-0.06,-0.04,-0.23,-0.09,0.4,0.41,0.39,-0.04,0.35,0.05,0.31,R.01.05
-0.01,-0.34,0.03,-0.3,0.22,-0.58,-0.53,-0.19,0.26,-0.33,0.29,0.01,0.28,0.1,0.18,0.13,0.25,-0.27,0.04,-0.01,0.09,0.06,0.67,0.52,0.21,0.23,0.14,0.36,0.14,0.24,0,0.37,-0.3,-0.05,-0.5,-0.17,-1.05,0.24,-0.19,0.16,-0.19,0.23,-0.41,-0.01,-0.32,-0.34,-0.6,0.18,0.47,-0.23,0.02,0.15,-0.01,-0.09,0.03,-0.21,-0.33,-0.2,0.18,-0.02,0.0113043,0.4,0.26,-0.82,-0.33,-0.23,0.41,0.44,-0.05,0.27,0.03,0.19,0.39,0.08,-0.04,-0.27,-0.09,R.11.02.03.04
-0.3,-1.03,-0.17,0.01,-0.23,-0.03,-0.15,0.02,-0.12,0.43,-0.03,0.22,0.2,0.32,0,0.03,0,-0.45,-0.27,0.06,0.02,-0.02,-0.97,-0.39,-0.62,-0.34,0.39,-0.36,0.35,-0.2,0.5,-0.38,0.11,-0.12,0.49,-0.28,0.7,-0.26,0.42,-0.29,0.81,0.13,1,-0.34,-0.02,-0.29,0.2,0.24,0.32,-0.05,0.06,0.31,-0.05,-0.1,-0.09,-0.27,-0.37,-0.13,-0.24,0.05,0.11,-0.05,0.15,0.91,0.22,-0.17,0.14,-0.15,-0.15,-0.17,-0.03,-0.12,-0.06,-0.2,-0.29,-0.11,0.18,R.12.04
0.21,-0.36,-0.09,-0.49,-0.11,0.13,0,-0.28,-0.36,-0.05,-0.05,0.08,0.17,0,0.21,0.02,0,-0.13,0.07,0.28,-0.0821053,0,0.07,0.02,-0.37,0.15,-0.35,0.01,-0.39,0.22,-0.26,0.29,-0.26,0.09,-0.34,-0.15,-0.19,0.49,-0.45,0.16,-0.49,0.45,-0.18,0.69,0.31,0.5,-0.02,-0.03,0.01,-0.05,0.03,0.02,-0.08,0.03,0.11,0.11,-0.18,0.11,0.09,-0.0271429,-0.23,-0.03,0.11,-0.25,-0.28,0.06,0.06,-0.18,-0.12,-0.09,0.17,0.22,0.06,-0.06,0.23,0.1,0.09,R.01.06.02.01
0.5,1.43,-0.22,-0.45,-0.37,-0.07,0.02,0.09,0.08,0.09,-0.03,0.03,0.29,-0.17,0.27,0.08,-0.09,-0.09,0.12,0.43,-0.48,-0.2,-0.77,-0.99,-0.61,0.24,0.23,0.03,-0.37,0.03,0.05,0.18,0.11,0.33,0.5,-0.16,-0.00175439,0.24,0.16,-0.02,0.03,-0.14,-0.06,0.39,0.3,0.31,-0.31,-0.45,0.01,0.11,0.1,-0.05,-0.08,-0.19,-0.22,0.43,0.15,0.25,-0.01,0.0602326,0.16,0.18,-0.06,-0.35,0.21,-0.04,-0.11,-0.48,-0.15,-0.15,0.08,0.2,0.31,-0.22,0.27,0.4,0.03,R.01.07.01
-0.71,-1.15,-0.64,-0.06,0.19,0.79,0.6,0.13,-0.06,0.2,0.14,0.09,-0.12,-0.21,-0.04,-0.21,-0.24,-0.36,-0.36,-0.28,-0.28,-0.03,0.12,-0.03,0.53,0.52,0.44,0.16,0.57,0.03,0.24,-0.06,-0.28,-0.17,-0.28,0.07,0.12,-0.56,0.17,-0.53,0.38,-0.08,0.34,-0.4,-0.65,-0.65,0.47,0.27,-0.48,-0.7,0.13,0.01,-0.01,0.41,0.36,-0.7,-0.09,0.61,0.06,0.1,-0.01,-0.38,-0.05,0.07,-0.38,0.16,0.47,0.62,0.07,0.02,-0.25,-0.17,-0.13,0.27,-0.25,-0.38,-0.13,R.32
0.01,-0.49,-0.04,-0.1,0.26,-0.08,0.03,-0.05,0.33,-0.28,0.36,-0.13,0.07,-0.2,0.03,-0.08,0.2,-0.2,0.04,-0.1,-0.03,-0.17,-0.29,-0.19,0.16,0.06,0.49,0.27,0.42,0.16,0.4,-0.04,-0.14,0.15,0.31,-0.27,-0.1,0.06,0.39,-0.09,0.62,0.07,0.32,-2.33,-0.21,-0.23,0.04,0.09,0.23,-0.05,-0.22,0.08,0.28,-0.08,0.11,-0.35,-0.33,-0.08,-0.08,0.24,-0.0157576,0.16,-0.06,-0.66,-0.21,-0.03,-0.1,0.08,-0.27,-0.03,0.27,0.44,0.3,-0.08,0.25,0.03,0.01,R.42.01
